dr,L1_error,L2_error,Linfty_error
0.05555555555555555,0.026281208491447484,0.02803745040469823,0.032944654214068336
0.02631578947368421,0.0062443269473746905,0.006544828698715513,0.007506451499592615
0.01282051282051282,0.001509631896589725,0.001571071808714008,0.0017877159345451865
0.006329113924050633,0.00037060120938304245,0.00038444588055973366,0.00043602804847520105
