dr,L1_error,L2_error,Linfty_error
0.05555555555555555,0.02613630889497428,0.03150072865164589,0.8233427175432895
0.02631578947368421,0.004527405432292067,0.00620566616901741,0.6970814210439111
0.01282051282051282,0.005106539460556091,0.006410064190701605,0.4865395697862889
0.006329113924050633,0.005826374202751023,0.007234060542021059,1.3182054164116987
0.0031446540880503146,0.006025368859332427,0.007463504565389231,1.4236285613238246
0.001567398119122257,0.006080377860764109,0.007523946955138831,1.5110013566161191
