dr,L1_error,L2_error,Linfty_error
0.006329113924050633,0.008838313281258718,0.0694758634865759,0.6109466992851836
0.0031446540880503146,0.0033679300432851588,0.030182169676903174,0.33762171614890313
0.001567398119122257,0.001145541965495316,0.010835824940304106,0.1445193999159505
0.000782472613458529,0.00042475493731869267,0.004092183953120788,0.059189928810331235
