dr,L1_error,L2_error,Linfty_error
0.006329113924050633,0.00221081796339451,0.002856528339513357,0.005739749788765416
0.0031446540880503146,0.002041971374878516,0.0027246710970554385,0.006178923773579268
0.001567398119122257,0.002014593647737353,0.002768220100850065,0.007712548809986917
0.000782472613458529,0.0020127805124357276,0.0028158859781716593,0.009301996719406883
0.00039093041438623924,0.0020143241196371136,0.0028437923847072096,0.010349638692691739
