dr,L1_error,L2_error,Linfty_error
0.006329113924050633,0.005823589586481019,0.0072305094084613615,0.014052084273294551
0.0031446540880503146,0.00602248147052526,0.007459973792217495,0.014399813277344986
0.001567398119122257,0.006077910658357484,0.007528432312841128,0.014665684574190024
0.000782472613458529,0.006095552928611407,0.007581805473941971,0.01567053303788549
