R,c (mol/m^3) @ t=0,c (mol/m^3) @ t=50000,c (mol/m^3) @ t=1E5,c (mol/m^3) @ t=1.5E5,c (mol/m^3) @ t=2E5,c (mol/m^3) @ t=2.5E5,c (mol/m^3) @ t=3E5,c (mol/m^3) @ t=3.5E5,c (mol/m^3) @ t=4E5,c (mol/m^3) @ t=4.5E5,c (mol/m^3) @ t=5E5,c (mol/m^3) @ t=5.5E5,c (mol/m^3) @ t=6E5,c (mol/m^3) @ t=6.5E5,c (mol/m^3) @ t=7E5,c (mol/m^3) @ t=7.5E5,c (mol/m^3) @ t=8E5,c (mol/m^3) @ t=8.5E5,c (mol/m^3) @ t=9E5,c (mol/m^3) @ t=9.5E5,c (mol/m^3) @ t=1E6
0.031446540880503145,0,2.2022764456585178E-265,3.4107455966458977E-186,2.9587684432005145E-180,2.003576274075009E-130,1.8972213170794944E-127,6.257012032607405E-125,2.1210942820625066E-92,2.700966634975369E-91,1.3833843584648444E-89,5.380882575332327E-88,1.075404759048215E-86,6.172669240618653E-86,1.374012700300744E-84,2.3707972495834955E-73,9.209747263311736E-73,2.7233917853030113E-71,9.332631013429466E-71,1.412555942668415E-69,4.669988522421688E-69,4.909027864913086E-68
0.03459119496855346,0,1.3902166104701108E-263,6.292237402658885E-185,5.348500498449336E-179,1.549333079571839E-129,1.455696342857803E-126,4.747558178872114E-124,8.921598763518252E-92,1.132524260777807E-90,5.776468376569239E-89,2.230913819555555E-87,4.4293596922853094E-86,2.5401321872492508E-85,5.61428662286384E-84,7.634183892011037E-73,2.9656228182003457E-72,8.701212004684917E-71,2.980854098248286E-70,4.478211427253654E-69,1.4796745714394914E-68,1.5443661286615383E-67
0.03773584905660378,0,8.812405932240023E-262,1.1656595045963726E-183,9.707416510659739E-178,1.2031237994913272E-128,1.121564478380208E-125,3.6169708361807284E-123,3.7686755862929605E-91,4.769085053787752E-90,2.4222692804067057E-88,9.288183321863913E-87,1.8319344884393202E-85,1.0496254981475453E-84,2.303412009629761E-83,2.468934158572745E-72,9.590976037320283E-72,2.7919126750724518E-70,9.561536139099321E-70,1.4257072441573705E-68,4.708034417124313E-68,4.8787301665652945E-67
0.04088050314465409,0,5.60549477683186E-260,2.1669715324337755E-182,1.7677832612657885E-176,9.375694974039293E-128,8.671194744738275E-125,2.764975352580615E-122,1.5976982376921836E-90,2.015479580808489E-89,1.0193400509101028E-87,3.880549604225884E-86,7.602814020689529E-85,4.352136373501517E-84,9.48236838407464E-83,8.013603864014502E-72,3.113014673364265E-71,8.990184168745151E-70,3.0779185128493283E-69,4.554855781918105E-68,1.5032376942926748E-67,1.5465225359472514E-66
0.04402515723270441,0,3.576124323755499E-258,4.040358789894064E-181,3.228327285803258E-175,7.328118288859271E-127,6.723612239696419E-124,2.1197098730738737E-121,6.794005354467663E-90,8.543634472557926E-89,4.302463446249696E-87,1.6260525880705724E-85,3.1644507027629016E-84,1.80977535288729E-83,3.9146575961175005E-82,2.609037112220326E-71,1.0135228732892613E-70,2.903635205123814E-69,9.93781782918552E-69,1.45948265497532E-67,4.81384074179594E-67,4.916540948583787E-66
0.04716981132075472,0,2.287229182999772E-256,7.552488488160751E-180,5.909715439493576E-174,5.742407165434303E-126,5.2265080852302086E-123,1.6289819694447268E-120,2.896654419498028E-89,3.6311345304979497E-88,1.820668476588986E-86,6.830753306976803E-85,1.3203690006722215E-83,7.54421839118024E-83,1.6200017993249154E-81,8.516856402350355E-71,3.308511301668634E-70,9.402305779852505E-69,3.2169291778654315E-68,4.688295031292354E-67,1.5454087530974883E-66,1.566852819513292E-65
0.050314465408805034,0,1.4660862981967605E-254,1.414872152056418E-178,1.0840485259030425E-172,4.509833058852369E-125,4.0715320734536923E-122,1.2544761726062474E-119,1.2378217801078105E-88,1.5467793471099916E-87,7.72166056270717E-86,2.8757126123114977E-84,5.520967942634436E-83,3.1515269428340085E-82,6.717866839160816E-81,2.7866000986741296E-70,1.082500101455825E-69,3.051368167125219E-68,1.0436563816140461E-67,1.5092848176977318E-66,4.971999660533388E-66,5.003915891443131E-65
0.05345911949685535,0,9.415493589587508E-253,2.65571603735283E-177,1.9920646020824773E-171,3.548717363784183E-124,3.1777549421145225E-121,9.678174556587065E-119,5.300155496124546E-88,6.60205473637034E-87,3.2812152191590796E-85,1.2129499749292099E-83,2.3127858158680565E-82,1.318931451589045E-81,2.7907333517349196E-80,9.135737353624085E-70,3.548925666366178E-69,9.922009741966227E-68,3.392469450756416E-67,4.867927933695947E-66,1.602622278813636E-65,1.600961852486915E-64
0.05660377358490566,0,6.057058256368445E-251,4.9932613526572375E-176,3.6663222092889514E-170,2.7972230947686885E-123,2.4842716447266026E-120,7.478401358790608E-118,2.273461908892509E-87,2.822890913265075E-86,1.3966964490417325E-84,5.124595346395716E-83,9.70407947583332E-82,5.528612881130899E-81,1.1611125463364922E-79,3.000439816770975E-69,1.1655696156567545E-68,3.2318239973932545E-67,1.1046250591518655E-66,1.5726478158182332E-65,5.174176629863641E-65,5.1302486877000205E-64
0.059748427672955975,0,3.902410268853346E-249,9.402475426576375E-175,6.756883369105204E-169,2.2082289019000423E-122,1.9449568724708126E-119,5.786607230577079E-117,9.767228289221098E-87,1.208896893783558E-85,5.954266138919556E-84,2.168257075849704E-82,4.077433997944411E-81,2.3206929821873894E-80,4.8374194389026055E-79,9.869927759793217E-69,3.834133863000601E-68,1.0542743421539856E-66,3.602211221725036E-66,5.0880057175440786E-65,1.672921580951686E-64,1.646251615629293E-63
0.06289308176100629,0,2.517600111076343E-247,1.772903793211698E-173,1.2467507185248425E-167,1.7456284118446406E-121,1.524691727781765E-118,4.482988939792928E-116,4.202121914720595E-86,5.184342120124974E-85,2.5418037392118672E-83,9.185964221726779E-82,1.7153832798181185E-80,9.753367436232836E-80,2.0177348362652193E-78,3.251317200630761E-68,1.2630270131105286E-67,3.443860175386995E-66,1.1762693568962455E-65,1.6482384493997685E-64,5.4157875745001555E-64,5.289096053458455E-63
0.0660377358490566,0,1.626161129273284E-245,3.3469811333588E-172,2.3028694941339748E-166,1.381624533907047E-120,1.1966154233686736E-117,3.476791157931685E-115,1.8101691750631438E-85,2.226110880898384E-84,1.0863817953500367E-82,3.896191172371334E-81,7.224627887438003E-80,4.103601436937294E-79,8.424871442815337E-78,1.0724083364570947E-67,4.165944490855459E-67,1.1263203964083688E-65,3.845619189029582E-65,5.3454829673809325E-64,1.7552434906869942E-63,1.7011075732102348E-62
0.06918238993710692,0,1.0515067689700753E-243,6.325500913229557E-171,4.2575811505333605E-165,1.0947299617288119E-119,9.401027998854177E-117,2.6990073150962297E-114,7.806762340321936E-85,9.569664590377897E-84,4.6483335114009454E-82,1.65426296195049E-80,3.0457679081542554E-79,1.7282089300045147E-78,3.5209327136722804E-77,3.541312413108336E-67,1.3756803668738284E-66,3.687653952160393E-65,1.2586204676671661E-64,1.7353816898523893E-63,5.694418822699862E-63,5.476377619500119E-62
0.07232704402515723,0,6.805933999080791E-242,1.1966452806068439E-169,7.877976821314051E-164,8.68276056374993E-119,7.392628880070548E-116,2.0969987491386895E-113,3.370381673382396E-84,4.118114807138552E-83,1.9908614536478086E-81,7.030267224002254E-80,1.2851654512820493E-78,7.2845303067943405E-78,1.4726542110016582E-76,1.1706479696835649E-66,4.5475723135699604E-66,1.2085493403036861E-64,4.123314791213853E-64,5.638946039862179E-63,1.8490613428728816E-62,1.7644911924967346E-61
0.07547169811320756,0,4.409117855822243E-240,2.2658218663426476E-168,1.458762290022123E-162,6.892921641851769E-118,5.81815911675737E-115,1.6304998700309583E-112,1.4564795365622523E-83,1.7738333067100324E-82,8.534422720091426E-81,2.9902128724440785E-79,5.427025385490604E-78,3.0728447221458498E-77,6.163843023483898E-76,3.873530953549355E-66,1.504736058617383E-65,3.9642833218169124E-64,1.3520145537304422E-63,1.8338138878490703E-62,6.009004188419351E-62,5.68943465352696E-61
0.07861635220125787,0,2.8587085124502847E-238,4.29379826855731E-167,2.70294405383788E-161,5.476576765874506E-117,4.582479259931091E-114,1.2686342946515236E-111,6.29959375380375E-83,7.647252468549296E-82,3.661523613580416E-80,1.2728000116731703E-78,2.2933466818255005E-77,1.297112795708362E-76,2.58151108363941E-75,1.2828381927222763E-65,4.983393469668755E-65,1.301415504782102E-63,4.4367427903715303E-63,5.968034633740596E-62,1.9541918857836098E-61,1.8357185142549786E-60
0.08176100628930819,0,1.854864094453176E-236,8.142968792392672E-166,5.011190285103184E-160,4.354567150905294E-116,3.611709009032993E-113,9.87674418880332E-111,2.7269256772180796E-82,3.2994840626514926E-81,1.5720754541140684E-79,5.421442775496158E-78,9.697306712424787E-77,5.4787476370897365E-76,1.0817726452333113E-74,4.2519726477423074E-65,1.65174788563457E-64,4.275503442347847E-63,1.457015153615873E-62,1.9435450425192702E-61,6.359364521834436E-61,5.926500457205437E-60
0.0849056603773585,0,1.2043469061120417E-234,1.5453337018378772E-164,9.29539856561868E-159,3.464845279960935E-115,2.848359717934342E-112,7.693515451660916E-110,1.1812990583524852E-81,1.4246487166499182E-80,6.754318154728773E-79,2.3106731199752087E-77,4.102778327485452E-76,2.3153841033974425E-75,4.535330301879545E-74,1.4103790279237284E-64,5.478846573333302E-64,1.4055652038408083E-62,4.787989522540569E-62,6.333109071233314E-61,2.0706838344278733E-60,1.9143315333322355E-59
0.08805031446540881,0,7.824642607587361E-233,2.9345138215672024E-163,1.7250165532640386E-157,2.758682523647208E-114,2.2476162544314393E-111,5.995762171885476E-109,5.120924296019806E-81,6.1555492157530605E-80,2.9037677298791364E-78,9.853857549194197E-77,1.7367020922576366E-75,9.789887050713095E-75,1.9022475025235578E-73,4.681489475978837E-64,1.8186006784503453E-63,4.623624914318763E-62,1.5743704914293855E-61,2.0647773431614624E-60,6.745934176391556E-60,6.186383498881493E-59
0.09119496855345913,0,5.086621318306481E-231,5.575745092288717E-162,3.202535474987679E-156,2.1977440224326424E-113,1.7744862334893834E-110,4.674658170672071E-108,2.2213524233372144E-80,2.661348353607567E-79,1.249086861821162E-77,4.204321252678347E-76,7.354790537092056E-75,4.1411634913992545E-74,7.981546183905954E-73,1.554940116955221E-63,6.04041761865347E-63,1.5218084481771528E-61,5.179682783021054E-61,6.735048329546363E-60,2.1987498341906413E-59,2.0000190673890845E-58
0.09433962264150944,0,3.3084685469179976E-229,1.0599934122997818E-160,5.947705862144094E-155,1.751824683373453E-112,1.4016070909320047E-109,3.646033862364744E-107,9.641576322055257E-80,1.1513128813061616E-78,5.3759367873381375E-77,1.7946808362961498E-75,3.115964496497757E-74,1.752412968567504E-73,3.350023209823442E-72,5.167797232016907E-63,2.0075148299073676E-62,5.011448815784354E-61,1.7049901677643276E-60,2.1978544785642577E-59,7.169589563514758E-59,6.468267196481865E-58
0.09748427672955975,0,2.1529794591631804E-227,2.016134133949553E-159,1.1049461676103172E-153,1.39709147478169E-111,1.107554274176056E-108,2.844711597845289E-106,4.18719163555918E-79,4.98338502323533E-78,2.3148808289850017E-76,7.664115135859528E-75,1.3206060144014849E-73,7.418243915485498E-73,1.4064687694144604E-71,1.7184706532118009E-62,6.675678563576149E-62,1.65110435877665E-60,5.614938368911599E-60,7.175121274279496E-59,2.3387226928067884E-58,2.0925654466899543E-57
0.10062893081761007,0,1.4016907662967008E-225,3.836505265556964E-158,2.0532966822433865E-152,1.114715045153449E-110,8.755326476087587E-108,2.220165907583256E-105,1.8193918774003859E-78,2.1581385955991115E-77,9.972406175850922E-76,3.274188281532839E-74,5.598808403732008E-73,3.1412255701320735E-72,5.9063092202407035E-71,5.717523707528291E-62,2.2210650131490083E-61,5.442235266516595E-60,1.849933228003131E-59,2.3432285259057668E-58,7.631535924247976E-58,6.771576750773178E-57
0.10377358490566038,0,9.129554245087721E-224,7.303614356491388E-157,3.816501815714537E-151,8.898018091384904E-110,6.923619609991781E-107,1.7331916575063397E-104,7.909410855312436E-78,9.350694081610924E-77,4.297871377593917E-75,1.3992551294607308E-73,2.374345448233332E-72,1.3304994718888608E-71,2.4807887938778826E-70,1.9032192599602635E-61,7.393364549581569E-61,1.794554895403936E-59,6.097334700114755E-59,7.654900434033492E-58,2.491025680183092E-57,2.191815513456992E-56
0.1069182389937107,0,5.948655121099775E-222,1.39095254883306E-155,7.095252809235211E-150,7.105586783161441E-109,5.476886631060509E-106,1.3533411439828858E-103,3.4400409728910834E-77,4.0532658198179634E-76,1.85300061098538E-74,5.981744173963138E-73,1.0071723822487257E-71,5.636808638913131E-71,1.0421635032345236E-69,6.338284765491977E-61,2.4622097334793936E-60,5.91969287438077E-59,2.0104032376154038E-58,2.5014371939716665E-57,8.133228277583187E-57,7.095885972908516E-56
0.11006289308176101,0,3.877464020058541E-220,2.650007663533968E-154,1.3193056652289723E-148,5.67638448909665E-108,4.3337241554483366E-105,1.056949295779364E-102,1.4968315944814814E-76,1.7577263454005412E-75,7.99197420203902E-74,2.5579000586524656E-72,4.273286796629986E-71,2.3885888216439342E-70,4.3786515841145543E-69,2.111761911980741E-60,8.203482367476686E-60,1.9534038932953706E-58,6.630905105595568E-58,8.176201069584256E-57,2.656151157086092E-56,2.2976494972631966E-55
0.11320754716981132,0,2.528281372547774E-218,5.050462400466798E-153,2.4534973455427504E-147,4.5362584390997945E-107,3.430077779694612E-104,8.2560969267551E-102,6.515704248941732E-76,7.625557346382915E-75,3.448082106731905E-73,1.0940879273118238E-71,1.8134529368726875E-70,1.0123402117265832E-69,1.839883486513383E-68,7.038784224283904E-60,2.7343301298096616E-59,6.447981831576595E-58,2.187747852039702E-57,2.6730872526434107E-56,8.676312674720775E-56,7.440848642960372E-55
0.11635220125786164,0,1.64907878883305E-216,9.628399029871324E-152,4.563275196614305E-146,3.6263332383445757E-106,2.715507115532968E-103,6.449968593010053E-101,2.8373898954963153E-75,3.3094526953324157E-74,1.4881121527602606E-72,4.6808288706037746E-71,7.697063812920699E-70,4.2911814541393406E-69,7.731672106839252E-68,2.347037072151433E-59,9.117446950531884E-59,2.1290396482476114E-57,7.220141636400431E-57,8.741035341784467E-56,2.834644139505973E-55,2.409964012591117E-54
0.11949685534591195,0,1.0759355774407736E-214,1.8361427595582395E-150,8.48804468906528E-145,2.8998274582721777E-105,2.1502652614258005E-102,5.039550188387808E-100,1.2360522665774781E-74,1.4367986691507356E-73,6.424192821791325E-72,2.0030182860116352E-70,3.267440744307688E-69,1.8192049255211912E-68,3.249213196636044E-67,7.828936051456452E-59,3.0412774425500258E-58,7.031726328493016E-57,2.3834613617236503E-56,2.8588416243325814E-55,9.262579358605162E-55,7.806145202052714E-54
0.12264150943396226,0,7.021843743263499E-213,3.502510316042267E-149,1.578949575888271E-143,2.3195429385970954E-104,1.7030122352131754E-101,3.937922242278079E-99,5.386497419428028E-74,6.239968756464932E-73,2.77406929726626E-71,8.572926160961019E-70,1.3872161661461921E-68,7.713126133696382E-68,1.3655066188000192E-66,2.6123878456810196E-58,1.0148245128325012E-57,2.322999970559283E-56,7.870006592105618E-56,9.351575251850175E-55,3.0270886937260226E-54,2.5286569057753613E-53
0.12578616352201258,0,4.58382318943899E-211,6.682897841621161E-148,2.9373028525691218E-142,1.855882160454619E-103,1.3490226946221182E-100,3.0773302081343246E-98,2.3481193008944288E-73,2.7108651561986266E-72,1.1981839308550218E-70,3.6698328319373295E-69,5.890130213208027E-68,3.2704958979498084E-67,5.738652767822528E-66,8.720008946535851E-58,3.387429178676123E-57,7.676033559667338E-56,2.599189240717271E-55,3.0594085319798124E-54,9.893922489150536E-54,8.191439117425499E-53
0.1289308176100629,0,2.9930134960523385E-209,1.2754252245915894E-146,5.464366571635609E-141,1.485280818801136E-102,1.068779619854783E-99,2.4049364343027277E-97,1.0239312428135097E-72,1.1780541008996452E-71,5.176417455282131E-70,1.5711876637506565E-68,2.5011576016696982E-67,1.3868259757344546E-66,2.411664236161854E-65,2.911611359804731E-57,1.1310627448219983E-56,2.5369790096807846E-55,8.585949243147605E-55,1.001012022712276E-53,3.2340957903950623E-53,2.653614531295037E-52
0.1320754716981132,0,1.9547283859873926E-207,2.4346852253653854E-145,1.0165594561070932E-139,1.1889673297516659E-101,8.468697822338726E-99,1.8795203925995395E-96,4.466339547765631E-72,5.120916697902903E-71,2.236801171964139E-69,6.7276974601327765E-68,1.0621458907982757E-66,5.880940570036036E-66,1.0134566201532304E-64,9.724794457436375E-57,3.777754418453709E-56,8.386517504043626E-55,2.836734034052589E-54,3.2755316282676416E-53,1.057230286381595E-52,8.596339335042445E-52
0.13522012578616352,0,1.2768924982346714E-205,4.648593653493783E-144,1.8911206497554336E-138,9.519801205318356E-101,6.711154739439672E-98,1.4689135415105375E-95,1.948753130261435E-71,2.2266355999413083E-70,9.667426436108397E-69,2.8810707688403135E-67,4.5107235012215905E-66,2.4939042183762758E-65,4.2585913958848484E-64,3.249015864520668E-56,1.2621329988983287E-55,2.772835367349753E-54,9.373925956120463E-54,1.0719066510182499E-52,3.456291675528163E-52,2.7847005470256156E-51
0.13836477987421383,0,8.342689164940818E-204,8.877384068513685E-143,3.517962276077795E-137,7.62388429514955E-100,5.318914108360822E-97,1.1480038935163557E-94,8.505117735330295E-71,9.684200637800211E-70,4.1790089501572155E-68,1.2339095713795704E-66,1.9156647063444145E-65,1.057579349595373E-64,1.7893309696408518E-63,1.0857800574173297E-55,4.217889018606969E-55,9.169326172871852E-54,3.098062088876387E-53,3.507980343616036E-52,1.1299711112280238E-51,9.020366497165779E-51
0.14150943396226415,0,5.451745818926288E-202,1.695614706209915E-141,6.543964353193697E-136,6.106739542609522E-99,4.215869181960691E-96,8.971827846787448E-94,3.712931223690355E-70,4.212949187013092E-69,1.806793622128522E-67,5.285035096310363E-66,8.135733656406807E-65,4.484755273377481E-64,7.517457835470203E-63,3.629486277997498E-55,1.4099328976473857E-54,3.0326011366309065E-53,1.02404223201283E-52,1.1480876274053735E-51,3.6943060737408935E-51,2.921745633770168E-50
0.14465408805031446,0,3.5631759250679273E-200,3.2392352790627245E-140,1.2171975771210502E-134,4.892397632450292E-98,3.341822112675261E-95,7.011351631364804E-93,1.621293194030762E-69,1.8332067526224251E-68,7.812874380495603E-67,2.2638157007933567E-65,3.4551813960056855E-64,1.9017341282124807E-63,3.1579040187935057E-62,1.2135473411742791E-54,4.7142217260819627E-54,1.003117129270784E-52,3.385310721657497E-52,3.757539877915659E-51,1.2078129477890273E-50,9.46292139888538E-50
0.14779874213836477,0,2.3291940627275745E-198,6.189074099506445E-139,2.2638335679676405E-133,3.9201999769360836E-97,2.649143561032755E-94,5.478969360207895E-92,7.081245108255731E-69,7.978748127722522E-68,3.3788950451493624E-66,9.697431095323016E-65,1.4673547660448182E-63,8.063786849582863E-63,1.3263760673747095E-61,4.058559100879307E-54,1.5766131789743474E-53,3.3184915646960012E-52,1.119247605665084E-51,1.2298044845756055E-50,3.948759695661754E-50,3.064537747318641E-49
0.15094339622641512,0,1.5227748815016772E-196,1.1826921929538257E-137,4.210020890322827E-132,3.1416946934167596E-96,2.100137774565406E-93,4.2812007478528966E-91,3.0935471223023686E-68,3.473375474275639E-67,1.4614868914418816E-65,4.154213608632754E-64,6.231362550080198E-63,3.419004050805361E-62,5.5701473292378645E-61,1.3576450209382566E-53,5.273992455246947E-53,1.0979359514613489E-51,3.700795448385265E-51,4.025000373550639E-50,1.2909490686578863E-49,9.923254679850173E-49
0.15408805031446543,0,9.956861678410212E-195,2.2603509558069355E-136,7.828411019424557E-131,2.5181664462021666E-95,1.664963037269833E-92,3.3449944699734865E-90,1.3517574908410564E-67,1.512370659732109E-66,6.322175524432265E-65,1.7796381259852172E-63,2.6461119547718236E-62,1.44952220833285E-61,2.338791716846312E-60,4.542507816022911E-53,1.764610869148001E-52,3.632915058619885E-51,1.2237699542275602E-50,1.3173064695593536E-49,4.220250617776134E-49,3.212812647171559E-48
0.15723270440251574,0,6.511204258400916E-193,4.320495775769451E-135,1.4554793471627543E-129,2.0186695655848673E-94,1.31998962520998E-91,2.6132561297206556E-89,5.9078835107697376E-67,6.586434782838756E-66,2.735173245142627E-64,7.623945851910986E-63,1.1235815009952724E-61,6.144808211900684E-61,9.818248677549354E-60,1.5201847483964071E-52,5.905404217935315E-52,1.2021824261214201E-50,4.0470169026549937E-50,4.311144874164336E-49,1.3795632643448683E-48,1.0400437105331819E-47
0.16037735849056606,0,4.2584129702873337E-191,8.259248442623158E-134,2.7056718866251907E-128,1.6184610507526512E-93,1.0465026355327886E-90,2.0413578389457133E-88,2.5825725447409275E-66,2.86896024561762E-65,1.1834373222390486E-63,3.266087215173411E-62,4.770524675837759E-61,2.6046157319030316E-60,4.120851917986679E-59,5.088440086548372E-52,1.976687037692584E-51,3.97848324702507E-50,1.3384300720697735E-49,1.410838501099765E-48,4.509339162646187E-48,3.3662445415790145E-47
0.16352201257861637,0,2.785335778862642E-189,1.579037964361305E-132,5.028918402733697E-127,1.2977515198756155E-92,8.296768277303558E-90,1.594413106929557E-87,1.1291644419865405E-65,1.2499055525548246E-64,5.120866614073945E-63,1.3991698287920785E-61,2.0252893849555074E-60,1.1038870787221277E-59,1.729193040566416E-58,1.7035588813239075E-51,6.617750442511981E-51,1.3167157266458429E-49,4.4266670365679594E-49,4.616735712122517E-48,1.4738247846443273E-47,1.089333004933992E-46
0.16666666666666669,0,1.821992326236374E-187,3.0191573055111086E-131,9.345407873582603E-126,1.040709119573545E-91,6.577661248569328E-89,1.2451486475516984E-86,4.937904655073956E-65,5.4463449242238065E-64,2.2160280869432548E-62,5.993806416174479E-61,8.597292348944398E-60,4.6778383283092585E-59,7.254316737528682E-58,5.704408274095673E-51,2.215969724295683E-50,4.358020781917053E-49,1.4641101047080406E-48,1.510636576412718E-47,4.8165309449712205E-47,3.524436759664871E-46
0.169811320754717,0,1.1919209712832992E-185,5.773191182238752E-130,1.7363601211002178E-124,8.346647790117346E-91,5.214625818344187E-88,9.722419152122879E-86,2.1597626011684E-64,2.3735877536275198E-63,9.590397722682517E-62,2.5675546257981377E-60,3.649088317083605E-59,1.981980283007083E-58,3.042560726997828E-57,1.9104777470844533E-50,7.421559706186727E-50,1.442463878357335E-48,4.842634159754759E-48,4.942499002399301E-47,1.5738826546297623E-46,1.1400556022906625E-45
0.1729559748427673,0,7.798021782746638E-184,1.1040292218691869E-128,3.225479089876931E-123,6.694781990056734E-90,4.133894329591857E-87,7.590225384953613E-85,9.448096038886234E-64,1.0346054533681664E-62,4.150722104368346E-61,1.0998072310001422E-59,1.548637010544411E-58,8.396167664666792E-58,1.2757480421807909E-56,6.399535197724638E-50,2.4860027819643044E-49,4.7745746385594426E-48,1.6017549308774856E-47,1.616922562168235E-46,5.1422578979067535E-46,3.686912503734374E-45
0.17610062893081763,0,5.102151147022832E-182,2.1114268354981152E-127,5.990396340796481E-122,5.370306939195915E-89,3.276993504244167E-86,5.924565644000832E-84,4.1338511605332833E-63,4.5103557857776745E-62,1.7965222505132785E-60,4.71073440868765E-59,6.571311222235269E-58,3.5561874916806333E-57,5.347695843473391E-56,2.1440120952990764E-49,8.32876060789413E-49,1.5804265983997285E-47,5.298006538934562E-47,5.289107157867345E-46,1.6798593463541945E-45,1.1920469732618995E-44
0.17924528301886794,0,3.33849029510084E-180,4.03830283508177E-126,1.1122895417852077E-120,4.308210538880964E-88,2.597570129836842E-85,4.623536013319098E-83,1.8089853883113882E-62,1.9665762854308446E-61,7.776063105073824E-60,2.017581975036406E-58,2.7879578400820255E-57,1.505927757066521E-56,2.240979333261431E-55,7.18415691709624E-49,2.790801326215795E-48,5.231422306642417E-47,1.7523728889865985E-46,1.729898203968651E-45,5.48685678528948E-45,3.853105546989762E-44
0.18238993710691825,0,2.1845955765799867E-178,7.724062285991744E-125,2.0647868914189428E-119,3.4564224092665027E-87,2.058875335494947E-84,3.6074662075419306E-82,7.917399070327464E-62,8.575753279509675E-61,3.3659031371936608E-59,8.640516394109698E-58,1.1826243004831222E-56,6.375786417832383E-56,9.387968026580652E-55,2.407641008103093E-48,9.35286781160563E-48,1.7316775126910566E-46,5.796072943570446E-46,5.657158150259262E-45,1.7918434147727408E-44,1.2451127707766714E-43
0.18553459119496857,0,1.4295932665676518E-176,1.4774522471895786E-123,3.831967728088851E-118,2.773229680858678E-86,1.6317721920312915E-83,2.8140709000253064E-81,3.4657318582966125E-61,3.7401833462936825E-60,1.4569834822336369E-58,3.700067271249924E-57,5.015665041394468E-56,2.6987814897524392E-55,3.931526119349499E-54,8.069984251265289E-48,3.134914449764554E-47,5.732077980580372E-46,1.9170355042905976E-45,1.8497381424469942E-44,5.850544579902344E-44,4.022350722840345E-43
0.18867924528301888,0,9.355585651383152E-175,2.8261734007500366E-122,7.109709226613938E-117,2.225210764144333E-85,1.2931574384979794E-82,2.1946586847294507E-80,1.517295383697568E-60,1.631437370773429E-59,6.306892254722803E-58,1.5842965264604672E-56,2.126797310218568E-55,1.1420897469882712E-54,1.6458859078082346E-53,2.7053065411486357E-47,1.0509194183750506E-46,1.897365939704747E-45,6.34032061892705E-45,6.047152428361683E-44,1.909881404890461E-43,1.2990259523716992E-42
0.1918238993710692,0,6.1227026804374774E-173,5.406282980256496E-121,1.3187406291103818E-115,1.785582791894444E-84,1.0247110163467286E-81,1.711167737257129E-79,6.643638418360528E-60,7.117093897705186E-59,2.7301130048479005E-57,6.782905971593135E-56,9.016422559182756E-55,4.8319839595180116E-54,6.887798385920467E-53,9.07028711034975E-47,3.52349677742507E-46,6.280297160605335E-45,2.0968763012080686E-44,1.976582165113942E-43,6.233391494351123E-43,4.193875018992598E-42
0.1949685534591195,0,4.0070600925926556E-171,1.0342139534966541E-119,2.4453365462707824E-114,1.432879551078324E-83,8.119051522966718E-81,1.3338477609818356E-78,2.909380561021381E-59,3.105186837076325E-58,1.1818081539440035E-56,2.903642670339802E-55,3.821621868884106E-54,2.043796469949519E-53,2.881352183846201E-52,3.0414757728713477E-46,1.181509161876443E-45,2.0787178663435078E-44,6.93442925007316E-44,6.459466620065039E-43,2.0339687753606497E-42,1.3535239717963876E-41
0.19811320754716982,0,2.622502619008087E-169,1.9784758944361829E-118,4.5329792142099194E-113,1.1498935371748066E-82,6.4321899384274936E-80,1.0394472403967987E-77,1.2742419157328404E-58,1.354951032969369E-57,5.115772866535654E-56,1.2428369916839019E-54,1.6194262758963422E-53,8.642329999287551E-53,1.2048708299396656E-51,1.0200103494043704E-45,3.9623895657547576E-45,6.880078094973697E-44,2.293088114169669E-43,2.1105263241810504E-42,6.635290576666761E-42,4.3667888261420064E-41
0.20125786163522014,0,1.7163679240584856E-167,3.784923016637539E-117,8.400183107477537E-112,9.228291582389454E-82,5.095160703709888E-79,8.09795817521374E-77,5.581594157175855E-58,5.913007740337684E-57,2.214472282080779E-55,5.318931323331407E-54,6.860714469831426E-53,3.653416334556053E-52,5.036232648079396E-51,3.4212112369329994E-45,1.329022427517128E-44,2.277035835357678E-43,7.582259771295408E-43,6.894323653179745E-42,2.1640397537142315E-41,1.4083060848881655E-40
0.20440251572327045,0,1.1233272969014106E-165,7.240798739452674E-116,1.5561367843300958E-110,7.406247908552926E-81,4.035507601291264E-78,6.306956594099159E-76,2.4452199297361903E-57,2.5807178250706145E-56,9.58563323956966E-55,2.275984917939853E-53,2.9058075745289E-52,1.5439620622716468E-51,2.1041904618587157E-50,1.1476476853785123E-44,4.458212756769367E-44,7.53565937715922E-43,2.5069185971921137E-42,2.2516128977505246E-41,7.055923909299887E-41,4.540077704911934E-40
